name,model,tree_length
4360,FLU+F,0.437
1809,LG+F+G,2.445
584,Poisson+F,3.698
4683,FLU+F,0.157
8840,Poisson+F,2.031
817,LG+F,0.891
17608,LG+F+G,1.538
12206,Poisson+F+G,1.452
5780,JTT+F+G,0.428
11135,Poisson+F,0.929
11552,LG+F,0.181
13358,WAG+F,0.086
24579,JTT+F,0.448
9405,JTT+F,2.452
2209,WAG+F+G,0.494
21992,JTT+F,0.798
10994,WAG+F+G,1.126
12599,FLU+F+G,0.282
5906,JTT+F,0.483
4192,JTT+F+G,0.318
7467,JTT+F+G,1.064
988,FLU+F,0.853
7418,JTT+F,1.683
13114,LG+F+G,5.634
22929,Poisson+F,0.795
4187,LG+F+G,0.991
963,WAG+F,2.681
26576,Poisson+F+G,0.891
36694,Poisson+F,0.831
32301,FLU+F+G,0.501
12308,LG+F+G,0.939
17327,FLU+F+G,3.203
18099,LG+F+G,1.857
5200,WAG+F+G,1.941
26513,FLU+F+G,0.011
33233,LG+F+G,0.032
3776,FLU+F,0.102
7256,Poisson+F+G,0.268
22958,LG+F+G,3.946
28647,LG+F+G,0.729
5479,Poisson+F,1.313
2789,JTT+F+G,0.407
3742,LG+F+G,0.081
7132,JTT+F,0.741
4412,WAG+F+G,1.155
5529,Poisson+F,0.447
3295,FLU+F,2.959
42014,JTT+F,0.752
32695,Poisson+F+G,1.401
2717,JTT+F,0.212
27824,WAG+F,0.307
41830,Poisson+F+G,0.354
9608,Poisson+F+G,2.270
1993,WAG+F+G,1.472
6153,FLU+F,2.304
1329,FLU+F+G,0.436
30007,FLU+F,1.678
25163,WAG+F+G,0.815
21036,LG+F,0.125
13190,Poisson+F,1.885
39049,Poisson+F+G,0.522
3892,FLU+F,0.287
6479,FLU+F,0.182
765,Poisson+F,2.908
11180,FLU+F,1.416
6171,WAG+F,0.066
635,Poisson+F,2.624
346,FLU+F,2.110
7223,LG+F+G,0.180
11463,FLU+F,0.402
24771,WAG+F+G,2.265
20526,Poisson+F+G,1.391
11284,Poisson+F,0.973
4084,Poisson+F+G,0.795
13369,LG+F+G,1.189
30433,WAG+F+G,1.999
1567,WAG+F,0.399
7532,FLU+F+G,1.736
33823,Poisson+F+G,3.043
8464,FLU+F,2.073
12631,JTT+F,0.474
11139,JTT+F+G,0.338
8187,FLU+F,0.335
8791,Poisson+F+G,0.349
22942,Poisson+F+G,0.957
4967,FLU+F,0.318
1084,WAG+F,0.910
41841,FLU+F,1.069
3054,Poisson+F,2.202
12175,LG+F+G,0.181
14922,LG+F+G,2.294
6320,FLU+F+G,2.960
8944,LG+F,1.373
34631,Poisson+F,0.560
33255,JTT+F,0.877
8825,Poisson+F+G,4.141
21250,LG+F,1.179
6354,Poisson+F+G,3.327
5301,JTT+F,1.068
8446,WAG+F,0.612
2723,LG+F+G,1.311
44463,FLU+F,1.243
30812,Poisson+F,1.853
32252,LG+F+G,0.875
1545,FLU+F,3.674
29626,LG+F+G,1.765
13454,LG+F,1.480
1635,Poisson+F,0.017
3471,Poisson+F,0.469
3540,FLU+F,0.097
29483,WAG+F+G,0.213
5946,Poisson+F,0.055
25238,LG+F,0.695
1765,Poisson+F,1.181
3521,Poisson+F,2.838
3584,WAG+F+G,1.102
3554,JTT+F+G,2.901
36858,JTT+F+G,1.127
42222,JTT+F,0.120
6940,WAG+F,2.890
7078,WAG+F+G,0.383
3589,FLU+F,0.782
43800,Poisson+F+G,0.185
6962,FLU+F,0.446
8471,Poisson+F+G,3.329
11993,WAG+F,2.461
3236,Poisson+F+G,1.121
23359,JTT+F,1.013
43844,FLU+F,0.117
38371,JTT+F,0.465
44868,Poisson+F,0.173
2346,JTT+F+G,0.675
11334,Poisson+F+G,1.849
10634,JTT+F,0.691
11735,LG+F,2.160
5602,LG+F,0.617
24871,Poisson+F,0.182
27824,WAG+F+G,0.334
13466,FLU+F,0.287
34394,LG+F+G,0.266
4364,Poisson+F+G,0.643
13744,FLU+F+G,1.041
9665,FLU+F+G,1.846
1897,FLU+F,1.268
5877,LG+F+G,0.388
3004,JTT+F+G,3.027
8994,WAG+F,0.374
5925,FLU+F+G,0.709
29140,LG+F,1.356
13185,FLU+F,0.252
210,Poisson+F,0.701
4156,FLU+F,2.773
14877,JTT+F+G,1.621
6980,FLU+F+G,0.159
8077,FLU+F+G,2.029
20129,WAG+F,0.679
3020,LG+F+G,1.757
2935,LG+F,0.956
2616,JTT+F+G,6.184
9319,JTT+F,1.431
25821,WAG+F,1.313
15379,Poisson+F,0.470
34128,FLU+F+G,0.488
21563,LG+F,0.660
12734,LG+F+G,1.556
3238,LG+F,0.049
5362,WAG+F+G,1.684
13528,LG+F+G,0.753
7177,WAG+F,0.900
42468,JTT+F+G,1.362
9698,FLU+F+G,1.039
4935,LG+F+G,2.234
12374,Poisson+F+G,0.850
2162,LG+F+G,2.401
42073,FLU+F,1.306
31056,LG+F,0.795
31509,WAG+F,0.426
7155,FLU+F,1.670
6317,JTT+F+G,3.005
10467,Poisson+F,0.115
12773,Poisson+F,0.308
16800,Poisson+F,1.515
10447,WAG+F,1.909
10537,Poisson+F,0.957
1159,LG+F,1.588
6098,LG+F,1.285
15226,Poisson+F+G,0.281
3579,WAG+F+G,2.211
19488,JTT+F+G,2.998
24034,FLU+F,0.576
7085,WAG+F+G,0.655
7055,JTT+F+G,0.958
9440,WAG+F,0.080
5943,WAG+F,0.348
6894,Poisson+F,2.210
8081,LG+F,0.623
5632,WAG+F+G,1.113
7462,LG+F+G,1.710
6647,JTT+F+G,1.915
9181,FLU+F,1.593
17098,WAG+F,0.678
4020,WAG+F+G,0.256
10826,JTT+F+G,0.787
32853,Poisson+F+G,0.387
17169,LG+F,0.044
35800,JTT+F+G,1.045
11632,JTT+F,0.346
9249,LG+F,0.406
9652,JTT+F+G,0.334
10344,Poisson+F+G,3.366
1684,FLU+F+G,1.594
26013,WAG+F,0.437
2564,WAG+F,11.287
5378,FLU+F+G,1.201
34430,WAG+F,1.426
5912,JTT+F+G,2.059
25230,LG+F+G,1.585
2087,WAG+F,1.864
39377,JTT+F,1.150
2246,Poisson+F+G,3.099
7036,LG+F,3.944
2969,Poisson+F,1.291
7964,FLU+F,0.247
11114,WAG+F+G,2.028
13101,LG+F,1.369
11260,LG+F,0.330
26850,Poisson+F+G,1.907
7946,WAG+F,1.942
8040,JTT+F+G,0.108
28726,FLU+F+G,5.587
8090,WAG+F+G,4.652
6302,JTT+F,0.157
37197,WAG+F+G,0.050
28321,Poisson+F+G,1.035
5357,LG+F,1.357
6967,WAG+F+G,2.576
29578,LG+F+G,4.564
2546,FLU+F,4.033
3661,LG+F+G,0.253
33890,Poisson+F,0.297
2621,FLU+F+G,3.115
22197,WAG+F+G,0.080
10706,WAG+F+G,2.282
39240,Poisson+F+G,0.743
29464,FLU+F+G,0.405
12442,WAG+F,4.899
21902,Poisson+F+G,0.217
9302,JTT+F+G,3.118
8598,Poisson+F+G,0.049
24434,Poisson+F+G,0.252
567,JTT+F+G,2.352
5131,LG+F,0.030
20730,LG+F+G,0.005
5458,WAG+F,1.058
11494,JTT+F+G,1.242
5150,FLU+F,2.735
11444,WAG+F+G,0.004
9968,FLU+F+G,0.945
12356,Poisson+F,0.354
5172,WAG+F,0.035
43059,LG+F,1.243
12183,FLU+F,2.018
12431,JTT+F+G,2.024
9867,Poisson+F,0.731
13367,LG+F,0.218
40054,WAG+F,1.493
7250,LG+F,2.671
9979,FLU+F,0.545
9937,Poisson+F,1.498
5314,Poisson+F+G,0.710
10256,WAG+F+G,1.432
2371,FLU+F+G,0.921
41157,FLU+F+G,0.173
6361,LG+F+G,0.059
8635,JTT+F,4.327
10286,JTT+F+G,0.007
12206,Poisson+F,1.361
12460,FLU+F,1.223
8080,LG+F,0.189
9707,FLU+F+G,2.657
1701,WAG+F+G,2.188
162,FLU+F+G,6.638
36787,Poisson+F+G,0.101
11246,Poisson+F+G,0.169
21250,Poisson+F,1.166
23014,Poisson+F,1.909
19648,Poisson+F+G,0.883
25864,JTT+F,0.310
3344,Poisson+F+G,0.735
15209,LG+F,2.389
5847,FLU+F+G,0.502
3166,JTT+F+G,0.194
40390,WAG+F+G,8.157
2073,Poisson+F,0.758
2600,LG+F+G,1.244
37012,FLU+F+G,2.976
8115,FLU+F+G,2.624
8591,LG+F+G,1.657
1839,JTT+F,0.782
14915,JTT+F+G,3.813
6288,JTT+F+G,0.208
31359,FLU+F+G,1.240
16823,JTT+F,3.257
36833,Poisson+F+G,1.605
6258,WAG+F+G,2.146
9395,WAG+F,2.249
3892,LG+F+G,0.339
20446,JTT+F,1.470
2123,Poisson+F,0.966
1281,JTT+F+G,2.499
13376,FLU+F+G,0.407
432,FLU+F+G,0.140
35190,JTT+F,1.794
22958,JTT+F,3.390
7388,WAG+F,0.789
10808,Poisson+F,0.106
3239,LG+F,3.030
23350,FLU+F+G,0.000
7680,FLU+F,0.527
7300,LG+F+G,1.200
10653,FLU+F,0.069
12564,FLU+F+G,1.748
8445,FLU+F+G,0.292
10969,WAG+F+G,1.780
42784,WAG+F,0.146
6099,LG+F,0.731
37671,LG+F+G,5.084
10393,LG+F+G,0.167
7649,FLU+F,0.817
6708,WAG+F+G,0.651
38316,FLU+F,4.352
23636,WAG+F,0.804
6905,JTT+F,0.743
2224,JTT+F+G,2.614
31215,WAG+F,1.971
5130,LG+F,0.664
5954,LG+F+G,3.730
7450,FLU+F+G,0.957
5344,WAG+F,0.765
12549,LG+F+G,1.638
4900,JTT+F,1.855
27336,JTT+F+G,1.349
40289,FLU+F,0.569
1008,JTT+F,0.445
8403,JTT+F,1.827
12656,FLU+F,0.394
40781,WAG+F,0.287
10699,WAG+F+G,1.205
1522,JTT+F,2.281
38971,LG+F+G,0.501
14365,WAG+F+G,0.710
1374,Poisson+F+G,0.457
24343,WAG+F+G,0.259
6828,JTT+F+G,0.100
43058,LG+F,0.274
5366,FLU+F,0.696
3103,LG+F+G,1.197
29884,LG+F,1.775
13366,LG+F,3.083
7251,LG+F,0.272
9292,LG+F+G,0.953
25856,Poisson+F,2.108
2293,FLU+F,1.569
1821,JTT+F+G,3.652
30925,LG+F+G,0.079
6134,JTT+F,0.768
7037,LG+F,0.465
7100,FLU+F+G,4.365
27666,JTT+F+G,0.099
13100,LG+F,0.320
15289,FLU+F,3.618
16255,LG+F+G,0.252
2278,WAG+F,2.244
35898,Poisson+F,0.980
9248,LG+F,0.573
6226,Poisson+F+G,0.410
2770,FLU+F,1.839
23431,Poisson+F,1.440
29672,LG+F,0.356
28953,WAG+F+G,2.468
2752,WAG+F,0.505
6712,FLU+F+G,2.220
32398,LG+F,0.277
2456,Poisson+F,4.393
4961,Poisson+F,1.381
16052,JTT+F+G,0.861
2297,LG+F,0.660
15240,FLU+F,0.825
10973,FLU+F+G,2.008
12678,JTT+F+G,2.492
16362,JTT+F,0.224
1140,Poisson+F+G,5.330
42439,LG+F,0.880
2309,Poisson+F+G,0.128
4273,FLU+F+G,0.045
8290,JTT+F,1.631
8773,JTT+F,0.441
12526,FLU+F,0.675
3800,LG+F,2.374
17937,LG+F,0.098
24943,FLU+F,0.140
8259,JTT+F,2.113
28075,LG+F,2.307
27790,Poisson+F,0.079
12504,WAG+F,1.227
5461,FLU+F+G,1.426
15321,JTT+F+G,2.107
281,Poisson+F+G,1.089
4551,LG+F,0.086
21069,WAG+F,1.821
12328,JTT+F+G,2.369
6244,JTT+F,1.653
11392,Poisson+F+G,0.119
4723,FLU+F+G,3.069
4737,LG+F,1.028
10600,LG+F,3.227
2108,WAG+F,1.739
1907,LG+F,0.866
8863,FLU+F+G,0.336
6012,Poisson+F+G,2.823
7628,LG+F+G,0.946
5131,FLU+F+G,0.033
7822,FLU+F,0.859
9271,Poisson+F,0.045
12561,LG+F,0.108
6456,LG+F,0.412
11297,JTT+F,0.148
30698,Poisson+F+G,0.770
6434,LG+F+G,1.262
1597,LG+F,1.910
5827,FLU+F,3.892
22694,FLU+F+G,0.731
2122,WAG+F+G,5.863
33973,FLU+F,1.974
13292,JTT+F,0.093
10005,FLU+F+G,0.345
36090,WAG+F,0.585
28633,Poisson+F,0.187
9871,LG+F,1.267
22650,Poisson+F+G,2.328
4269,WAG+F+G,0.321
4288,JTT+F,0.543
24458,FLU+F,0.752
3170,Poisson+F+G,1.693
11617,FLU+F+G,0.916
2637,LG+F+G,0.528
3730,WAG+F+G,1.410
34631,FLU+F+G,0.915
25977,WAG+F+G,0.084
16216,Poisson+F,0.689
36551,FLU+F,0.371
38971,FLU+F+G,0.594
17117,WAG+F,0.591
7876,FLU+F+G,0.248
4241,JTT+F,0.405
5805,WAG+F,0.120
9181,FLU+F+G,1.803
12958,WAG+F+G,0.581
10555,FLU+F+G,1.106
8879,WAG+F+G,0.871
161,Poisson+F+G,2.145
7013,FLU+F,0.358
2472,WAG+F+G,0.142
9687,LG+F,1.598
6282,Poisson+F,0.114
6979,Poisson+F,0.714
15369,Poisson+F+G,1.304
4196,Poisson+F,2.855
10009,FLU+F,0.557
3657,JTT+F,0.351
860,JTT+F,0.928
3260,WAG+F+G,0.447
7337,LG+F+G,0.225
11347,FLU+F+G,4.867
34361,FLU+F+G,0.234
2658,LG+F,1.213
19420,WAG+F,1.732
20103,LG+F,1.005
7539,FLU+F,0.135
34886,FLU+F,0.743
7031,WAG+F,1.709
42621,JTT+F+G,0.968
7868,LG+F,2.244
1407,JTT+F+G,0.381
21579,Poisson+F,0.861
1906,LG+F,2.439
15831,LG+F,2.762
2614,WAG+F,0.779
39074,Poisson+F+G,0.218
33857,FLU+F+G,0.857
4986,JTT+F+G,1.457
4956,WAG+F+G,0.892
6558,JTT+F,0.811
13000,LG+F+G,0.738
26857,FLU+F+G,2.351
39007,JTT+F,0.127
23752,Poisson+F+G,0.888
8616,WAG+F+G,1.028
4736,LG+F,1.441
4093,LG+F+G,0.948
12737,WAG+F+G,1.549
784,JTT+F,1.079
9981,Poisson+F+G,2.834
11792,WAG+F+G,0.701
40493,FLU+F+G,1.658
9635,Poisson+F+G,0.155
6457,LG+F,0.474
7349,FLU+F+G,1.381
28582,Poisson+F,0.138
17409,JTT+F+G,0.512
11068,JTT+F,2.780
3656,LG+F+G,0.659
1002,FLU+F+G,3.664
6591,JTT+F,0.995
9004,WAG+F+G,1.834
22291,JTT+F+G,1.021
8818,Poisson+F+G,0.949
21798,Poisson+F,0.733
10400,JTT+F+G,0.050
6369,Poisson+F+G,0.806
5120,Poisson+F+G,0.366
31606,Poisson+F,0.284
16500,LG+F+G,2.325
5728,WAG+F,0.760
17022,Poisson+F+G,1.795
12706,LG+F,0.335
20426,JTT+F+G,3.198
5220,FLU+F,1.578
12267,WAG+F+G,2.046
8396,JTT+F+G,1.469
33374,FLU+F,1.517
1593,LG+F+G,1.333
4846,JTT+F,1.615
5202,WAG+F,0.356
11212,JTT+F+G,0.930
3491,LG+F,2.221
23483,JTT+F+G,0.901
10467,LG+F,0.116
4377,Poisson+F,0.000
4550,LG+F,0.339
7619,FLU+F+G,1.451
4227,Poisson+F,0.175
6063,Poisson+F,0.354
1552,FLU+F+G,5.937
13475,WAG+F+G,0.615
9554,WAG+F+G,0.724
21296,WAG+F,1.532
11878,FLU+F+G,3.530
8545,JTT+F,0.089
33137,Poisson+F,0.314
11859,JTT+F,0.362
4326,JTT+F+G,0.855
10715,FLU+F,0.965
6843,JTT+F,1.035
12140,Poisson+F+G,3.863
27571,Poisson+F,3.126
30917,JTT+F,0.734
6591,JTT+F+G,1.101
7207,WAG+F,2.543
9686,LG+F,1.208
11309,Poisson+F+G,7.423
31223,Poisson+F,0.084
3182,JTT+F,1.272
31679,WAG+F,1.731
6446,Poisson+F,0.149
4602,Poisson+F,1.731
7225,FLU+F,1.848
23752,FLU+F,0.635
7869,LG+F,0.436
19154,Poisson+F,1.072
10737,WAG+F,1.594
6089,Poisson+F+G,0.287
7353,WAG+F+G,1.823
15274,FLU+F+G,6.627
6516,Poisson+F,1.398
4752,Poisson+F,0.628
3461,JTT+F,1.872
40489,WAG+F+G,0.531
42884,FLU+F+G,4.090
3349,LG+F+G,2.310
9870,LG+F,0.168
16508,LG+F,3.726
9238,FLU+F,1.031
39116,WAG+F+G,1.895
25479,Poisson+F+G,0.775
6011,WAG+F+G,2.823
32123,JTT+F,2.474
4077,JTT+F,0.016
37831,JTT+F+G,1.007
8936,JTT+F+G,1.243
12817,JTT+F+G,0.247
41151,JTT+F,0.090
26630,Poisson+F+G,1.574
7455,LG+F+G,0.217
4359,Poisson+F+G,0.566
11859,LG+F,0.363
11862,WAG+F+G,0.052
3945,FLU+F+G,4.730
5064,JTT+F+G,0.575
10848,LG+F+G,1.298
9712,FLU+F,0.808
7603,WAG+F+G,1.525
29842,FLU+F+G,0.254
40109,JTT+F+G,0.743
27566,FLU+F+G,2.779
27640,Poisson+F,2.066
23933,Poisson+F,1.774
29860,LG+F,2.263
8466,LG+F+G,0.176
8906,WAG+F,0.717
4405,WAG+F,0.454
43381,Poisson+F,0.759
31042,Poisson+F,1.585
40604,Poisson+F+G,0.140
3965,LG+F+G,1.186
5104,Poisson+F+G,0.166
17753,JTT+F,0.271
5467,WAG+F+G,0.752
25554,Poisson+F,0.660
23398,Poisson+F,1.385
6412,JTT+F+G,0.759
35443,LG+F+G,0.859
8788,Poisson+F+G,0.787
6627,Poisson+F,1.287
4463,Poisson+F,0.898
2954,Poisson+F,0.983
6777,Poisson+F,0.413
4533,Poisson+F,0.557
33374,FLU+F+G,1.545
9668,JTT+F,0.330
4275,WAG+F+G,0.320
11285,LG+F,1.239
3031,FLU+F,0.696
20528,LG+F,0.533
7750,JTT+F+G,1.424
18820,WAG+F,2.513
812,WAG+F+G,1.769
7396,JTT+F,0.560
3539,WAG+F,0.896
11923,FLU+F,0.366
7675,JTT+F,1.158
12890,Poisson+F,3.799
36914,LG+F+G,0.789
5137,WAG+F+G,0.133
42753,JTT+F,0.623
6142,JTT+F+G,1.224
6192,WAG+F+G,0.299
27087,WAG+F,0.806
39095,WAG+F+G,1.806
23628,JTT+F,0.262
10154,Poisson+F+G,1.511
10549,FLU+F+G,1.048
41648,WAG+F+G,1.205
12944,WAG+F+G,0.520
10345,JTT+F,0.535
2056,Poisson+F+G,0.231
18802,FLU+F,3.236
9611,Poisson+F+G,0.082
3013,WAG+F,0.837
4725,WAG+F+G,3.017
38258,Poisson+F,1.738
38977,WAG+F+G,1.069
8115,FLU+F,2.243
9187,WAG+F+G,0.041
1181,FLU+F+G,8.261
9784,Poisson+F,1.540
29862,WAG+F,3.099
11611,WAG+F+G,1.483
5670,JTT+F,1.407
12830,LG+F+G,0.677
12389,JTT+F,2.283
8745,JTT+F+G,0.133
12664,JTT+F+G,1.970
4631,LG+F+G,1.169
1034,FLU+F,0.084
8064,LG+F,5.208
10003,WAG+F+G,3.946
5393,JTT+F,3.144
36314,LG+F,0.706
31509,JTT+F+G,0.499
615,WAG+F,0.846
31467,Poisson+F,0.117
33623,Poisson+F,0.829
8202,LG+F,0.481
45168,Poisson+F,0.701
3822,WAG+F,1.102
9407,JTT+F+G,0.397
2266,JTT+F,2.130
11391,JTT+F+G,1.219
8468,Poisson+F+G,1.078
3266,FLU+F+G,1.918
40040,FLU+F+G,0.646
2785,JTT+F,3.013
11341,WAG+F+G,5.442
27265,Poisson+F,0.000
30576,FLU+F,0.322
14838,WAG+F,1.541
6422,FLU+F,0.419
6400,WAG+F,1.083
8215,JTT+F+G,1.307
27894,FLU+F,0.014
12334,JTT+F+G,0.263
1331,LG+F+G,1.110
10583,JTT+F+G,0.522
3800,FLU+F,2.398
4046,Poisson+F,0.690
6202,Poisson+F,0.000
6188,FLU+F+G,2.155
637,FLU+F,0.703
667,FLU+F+G,1.203
29190,LG+F+G,1.742
5528,JTT+F+G,0.078
7169,JTT+F,0.807
8304,LG+F+G,1.325
13123,FLU+F+G,1.128
2095,LG+F+G,0.425
42222,WAG+F+G,0.129
21869,Poisson+F+G,0.430
3663,JTT+F+G,5.230
3289,LG+F+G,2.446
11284,LG+F,0.990
11794,FLU+F+G,0.725
9118,LG+F+G,1.931
2861,JTT+F,0.822
25824,JTT+F+G,1.206
10173,JTT+F,0.579
15268,FLU+F+G,3.331
2272,LG+F,3.803
43430,WAG+F+G,0.656
5650,LG+F+G,0.114
35353,FLU+F,0.621
12731,FLU+F+G,2.254
10459,JTT+F,0.769
938,WAG+F,4.523
41287,WAG+F+G,0.468
2071,JTT+F+G,0.984
31517,JTT+F,2.151
6036,Poisson+F+G,0.457
16877,WAG+F+G,2.163
7443,JTT+F,1.093
337,FLU+F+G,3.612
5078,JTT+F+G,1.258
10988,LG+F+G,1.277
9552,FLU+F+G,0.102
4319,WAG+F,0.478
1584,JTT+F+G,4.431
3959,FLU+F+G,0.403
1554,WAG+F+G,1.082
7595,LG+F+G,0.225
6789,LG+F+G,0.453
3333,JTT+F+G,4.474
44664,Poisson+F+G,0.472
1164,Poisson+F+G,0.782
44439,WAG+F+G,2.334
5994,JTT+F,2.149
33592,Poisson+F,1.055
8340,FLU+F+G,1.630
22247,FLU+F+G,1.243
17565,JTT+F,0.303
2521,JTT+F+G,2.449
21900,JTT+F,0.754
4633,WAG+F,1.580
9497,JTT+F,2.529
7355,FLU+F+G,0.255
30284,JTT+F+G,0.478
15560,JTT+F,1.689
42882,WAG+F+G,1.587
6596,Poisson+F,0.088
2099,JTT+F,2.404
2904,LG+F+G,0.834
6636,WAG+F,1.028
9407,LG+F+G,0.400
7991,JTT+F,0.588
9018,WAG+F+G,2.007
401,FLU+F,1.471
3796,LG+F+G,2.765
11324,FLU+F,0.075
13139,WAG+F+G,0.164
8203,LG+F,0.701
4682,Poisson+F,0.772
30789,FLU+F,1.496
18227,WAG+F,1.492
4006,Poisson+F+G,0.447
22388,WAG+F,0.484
28639,LG+F,0.943
14460,WAG+F+G,0.562
11306,WAG+F,0.174
10942,JTT+F,2.686
25726,Poisson+F+G,1.497
4153,LG+F+G,0.448
6614,FLU+F,0.685
13386,Poisson+F+G,3.301
19251,LG+F+G,2.180
16207,JTT+F+G,0.544
24446,WAG+F+G,1.466
7958,JTT+F,0.779
7605,FLU+F+G,1.223
997,FLU+F+G,3.592
34228,JTT+F+G,1.482
5446,JTT+F,0.042
9548,WAG+F+G,0.151
9945,JTT+F,0.114
24839,JTT+F,0.824
8301,WAG+F,0.135
13469,WAG+F+G,3.333
6296,LG+F+G,1.696
44324,FLU+F,1.451
11205,LG+F+G,0.558
25704,WAG+F+G,5.008
25775,FLU+F,2.526
1202,FLU+F,0.497
9140,Poisson+F,0.279
36597,Poisson+F+G,0.629
25757,WAG+F,2.441
6017,FLU+F+G,0.264
10835,Poisson+F,0.052
8323,FLU+F,0.681
8713,Poisson+F+G,3.559
42013,LG+F,1.250
28010,JTT+F,2.869
9010,Poisson+F,0.569
3154,Poisson+F+G,0.353
23480,LG+F,0.947
34473,Poisson+F+G,0.465
16880,Poisson+F,0.954
4576,FLU+F+G,1.607
30412,WAG+F,2.592
292,FLU+F,2.027
2933,LG+F+G,1.689
9739,Poisson+F,1.945
6546,WAG+F,0.467
9430,LG+F+G,1.828
771,FLU+F,0.240
27939,WAG+F,1.950
11054,FLU+F,1.278
14732,LG+F+G,0.481
279,WAG+F,3.872
25512,Poisson+F+G,0.390
18157,WAG+F,0.046
25402,JTT+F+G,0.394
5364,FLU+F+G,0.534
3964,WAG+F,0.341
6087,FLU+F,2.802
1698,FLU+F+G,0.838
753,WAG+F,0.931
5378,LG+F+G,1.132
4232,Poisson+F+G,1.052
38790,Poisson+F,0.709
6564,FLU+F,0.870
19266,LG+F+G,1.177
27265,WAG+F+G,0.000
1491,FLU+F,0.772
18826,JTT+F+G,0.774
8592,WAG+F,3.075
23700,Poisson+F,1.115
1199,WAG+F,2.269
2907,JTT+F+G,0.631
3360,Poisson+F+G,0.938
21241,JTT+F,0.590
5736,JTT+F,0.785
11262,Poisson+F+G,0.038
8071,WAG+F,0.165
337,LG+F+G,3.742
37026,FLU+F,0.008
6691,FLU+F+G,1.920
9404,LG+F,2.798
6814,Poisson+F,2.002
1150,WAG+F,0.862
17713,WAG+F+G,2.428
5634,FLU+F+G,2.564
43240,LG+F+G,2.081
1458,FLU+F,1.936
12206,JTT+F,1.365
9894,LG+F,1.093
1972,WAG+F+G,0.767
22440,Poisson+F+G,1.508
2637,Poisson+F,0.506
31115,LG+F+G,0.419
21031,Poisson+F,1.721
6202,Poisson+F+G,0.000
8973,Poisson+F+G,0.412
2627,WAG+F+G,1.432
3155,WAG+F,0.908
8096,FLU+F+G,1.846
28720,WAG+F+G,1.956
12584,LG+F,0.224
10203,JTT+F,0.124
17149,Poisson+F+G,0.422
11847,WAG+F,1.452
14846,WAG+F+G,2.369
11865,FLU+F,1.926
3613,LG+F,1.427
7519,JTT+F+G,0.299
6894,WAG+F,2.217
11182,Poisson+F+G,0.126
3177,FLU+F,1.969
19322,JTT+F,1.297
21148,LG+F,0.021
10729,JTT+F,2.450
2212,Poisson+F,1.512
1682,WAG+F+G,0.772
3494,FLU+F,0.194
3080,Poisson+F+G,1.302
31667,JTT+F,2.435
6823,LG+F,2.142
7733,JTT+F,1.604
4561,FLU+F,2.905
10531,LG+F+G,3.922
31511,Poisson+F+G,2.325
10250,FLU+F+G,0.218
2377,WAG+F+G,1.042
8889,WAG+F,0.315
41151,WAG+F+G,0.096
628,LG+F+G,3.954
16990,FLU+F,0.138
1961,WAG+F,1.916
13073,WAG+F,4.578
10483,LG+F,0.691
4082,FLU+F,1.611
8862,FLU+F,0.670
8840,WAG+F,2.031
7049,JTT+F+G,0.788
9204,JTT+F,0.301
13051,FLU+F,0.280
3565,WAG+F+G,1.525
37817,FLU+F,0.047
15623,LG+F,0.436
1968,FLU+F+G,0.507
21464,FLU+F+G,0.426
10813,LG+F,0.538
13252,Poisson+F+G,3.140
1302,JTT+F+G,2.246
16959,FLU+F,1.132
7300,Poisson+F+G,1.432
9871,Poisson+F+G,1.362
25319,FLU+F,0.609
41584,FLU+F+G,1.854
9405,LG+F,2.453
4149,Poisson+F+G,1.415
12032,WAG+F+G,1.094
19039,Poisson+F,1.347
8786,FLU+F,0.053
5500,JTT+F,4.158
9895,LG+F,0.064
5841,WAG+F+G,1.004
12489,LG+F+G,0.645
5891,JTT+F+G,4.657
12807,LG+F+G,2.665
11097,WAG+F+G,0.858
5894,LG+F+G,1.429
16656,WAG+F,0.450
969,LG+F,0.245
10080,Poisson+F+G,0.661
1344,FLU+F,0.942
4606,LG+F+G,3.370
1707,FLU+F+G,0.488
2182,Poisson+F+G,0.539
8247,WAG+F,0.485
44262,FLU+F,1.803
9803,JTT+F,0.222
10804,JTT+F,0.080
11240,WAG+F,1.559
10305,JTT+F+G,2.813
2116,JTT+F,0.296
11748,FLU+F,0.889
2848,WAG+F+G,1.204
8443,WAG+F+G,0.322
35949,FLU+F+G,0.276
12562,WAG+F+G,2.012
26182,JTT+F,0.389
455,LG+F+G,3.032
11550,LG+F+G,1.211
37983,LG+F,0.639
38154,Poisson+F,1.316
43599,Poisson+F+G,1.645
11781,FLU+F,1.246
6770,WAG+F,1.305
18964,LG+F,0.540
11289,WAG+F,0.312
34531,JTT+F+G,1.171
6278,FLU+F,0.181
10373,Poisson+F,1.336
12137,Poisson+F,0.338
18361,WAG+F,1.791
1257,FLU+F+G,2.188
42071,FLU+F+G,4.680
13370,WAG+F+G,4.319
11119,Poisson+F+G,0.170
37513,LG+F,0.236
36386,JTT+F+G,1.471
12067,Poisson+F,1.405
9251,WAG+F+G,0.154
11262,FLU+F,0.037
44980,WAG+F+G,1.231
9663,LG+F,0.275
36738,Poisson+F+G,1.787
3474,LG+F,1.472
74,LG+F+G,2.815
10482,LG+F,2.960
8109,FLU+F+G,0.000
9032,JTT+F,1.102
13267,FLU+F,0.665
12028,FLU+F+G,0.092
